rpm,wob,flow_rate,shock_g,vibration_rms,pulse_quality,battery_voltage,rop
161,5026,310,83.27360601206814,1.513649202463481,71.56137724366758,26.238243857005738,34.008668743542884
134,44461,755,32.695937820130055,1.4989802153700793,75.84640152451823,26.387005224913874,158.37421808240362
210,26706,517,13.927385506311243,1.1018177719598161,87.7263023349748,29.791814116088375,122.88722072045081
202,29660,621,41.57970732408633,1.3422340588540387,99.83792466366951,26.50630857340408,134.67679246950644
214,44377,455,71.79414488107673,8.72794607272979,85.78926375291152,28.134540449245304,126.09908613660076
141,21258,539,43.286984638154685,7.27518626001772,71.05919614224095,26.72670183534726,67.4010375569719
151,43077,359,27.268974066411005,9.96338049308238,63.61862162010285,29.05419773628743,125.68032507020648
63,37779,437,7.346270093706257,1.1828145530953593,74.47870527083253,28.47973051983024,108.39416445952361
194,29154,349,31.607023251245323,8.641013959677874,60.77242742213555,26.641136406899246,101.30202342479912
168,34684,466,65.63739444886673,7.264506963396191,78.5901894077343,28.583119487227883,108.61966951342451
107,20389,464,17.54716927927261,6.763081883288437,86.39935068502233,28.783721871476203,96.9037517997012
132,31324,618,33.974747326115235,4.208789130572655,80.47183905850042,25.691458091993567,103.21320284907812
131,32685,488,6.7196742449345415,4.390546733109808,94.61129208334458,27.890731898391692,119.25164597214007
175,32195,786,66.34917527420924,8.610050714592738,79.76200347521291,29.038796516576905,106.87083791987862
140,26797,768,79.8580589993499,7.421354904351615,78.4952024286447,25.251744522598834,77.12617456064659
140,10774,391,53.32490700348291,7.032849223170799,72.38708720544494,27.539332112553232,43.04199833831644
172,36633,593,7.1991290008736355,1.2758439560479957,93.50454815900395,29.19917442620084,149.2340096506177
155,5796,675,23.498151566710312,2.6588767207483963,96.14394684481485,29.763813542821673,78.4872849740346
131,33389,588,42.26987650006889,9.66362014213309,99.11674945228594,28.27992564476955,82.91476978223865
206,12188,374,54.94440374772627,5.0893412481116895,99.24835984375841,26.63902742337936,62.31366034827613
122,28696,344,47.18348910999005,8.032539072018142,99.21694504335845,28.02421997796569,91.07581875442115
97,7024,727,82.84861394495807,4.50392703600181,88.47835657694911,25.13681669618782,20.0
126,12666,684,84.78408689412795,7.878905894288549,82.50611608521014,27.2793084871289,31.93441917802827
128,40985,352,14.107959315829072,2.0729131129495997,66.89377855266657,28.63663695642748,134.3847167041491
72,11584,474,16.763224647623787,1.3791521766456785,90.68252716172243,25.18103553191912,53.43779792354647
90,30462,460,35.43466753975383,5.195589143685567,89.39520586789777,28.016167333228626,64.68044205395094
173,32044,366,40.80496496155054,6.3248157705204555,93.69608630810467,27.941610249165233,97.97098853146737
81,10285,773,54.81566887619567,3.913317021757972,78.4980430198259,25.94836189386901,45.897930856920766
152,12370,698,70.71857873195081,7.444041651818005,95.69685832921476,27.846113650990386,49.745706351795704
126,22903,660,16.540254972748116,5.4623768399855575,88.7469737965646,27.047251272540528,118.40895439526145
113,37499,569,73.22437416659093,9.354851627890984,66.84501350995221,27.39414509735858,70.51595739037715
197,37368,706,56.85240664540169,1.76491465732206,68.27614067718788,26.62703247347824,127.36110261280056
101,27995,423,88.37517916757514,1.5991152796097206,92.5706208414126,29.051723137890924,66.49399528152365
123,44624,481,60.34925263701525,9.146096670222873,77.02773634241878,26.828263416362667,90.40374054645325
185,40200,675,65.867777902961,7.021964195266681,69.96051786575795,28.95405020291867,135.58999387413155
80,27841,691,21.59275364418441,7.0400645931838435,76.90306002808717,25.382865263243062,82.76879541300606
211,9866,481,70.35326620551808,1.2479970005268952,66.45510934736443,26.39289406450977,54.6275701269678
94,18566,335,11.737625103069764,9.439077029397383,95.66946718238165,27.013350107734745,64.79183899278098
89,42822,511,60.805087075995814,7.946425503374194,62.86157661900795,27.022898073753794,103.07710865466316
116,33552,683,9.723697252139615,7.878833360257124,74.1296606090735,27.20647339505514,114.4166571998407
106,39549,735,14.794194811315728,9.207366772123391,82.27715037223953,28.261948041985328,112.97664872032787
78,29914,433,14.168633316910217,6.2033784948127675,94.94582503380485,27.870273477454084,81.10132401206432
173,27333,652,9.461145509917285,4.551997515074256,91.26195555759703,27.605238292319964,120.2114832231496
67,20958,711,32.296807940401195,5.326112517269505,60.896943361873014,29.18836192414992,64.71616102063047
85,25954,477,89.51995892171557,7.995166329854403,93.00992570917367,25.980834494660826,63.20810793213239
172,14638,465,34.59915631923059,7.918569842624667,85.52480263520967,29.30119408253283,88.04142500150395
130,39147,713,69.66595263377673,6.486279592849619,65.33393593271168,29.057150441006776,95.24713507594264
89,14675,793,16.246946347853545,2.9627232396377607,84.69910237534013,25.97847266484276,96.83446161997207
194,29054,790,43.63174182256365,8.369956822123317,92.71576869550108,28.12031663307663,114.03006483241543
126,36661,636,20.734846023015837,6.825174113891769,84.08447482735042,26.116388027071736,104.16850127298996
124,22184,628,21.328259457922343,2.991358188054183,99.96586982543488,29.714103213174383,98.62080649315976
95,30822,775,13.473653108793227,5.325800047816034,80.28013686534524,27.46474811008135,107.58209097756755
84,15929,737,41.72375300737423,9.974856976730722,86.92524319916396,26.01861195633962,62.206494179177895
96,10267,626,11.420468263636899,3.9554185517235703,62.814940519314845,28.18054887841901,74.51288299741438
60,41025,345,82.33396529023118,2.049045532937658,92.52792690748393,28.5360449024893,85.00129987274767
202,17069,455,43.07152733361612,1.1950067546575118,84.96412094923197,28.024848248650205,81.10128955286456
96,5981,700,76.27812202221992,2.6616912144438665,82.44971216083684,26.208434808829278,53.952586064659954
200,23472,787,88.25447822496854,2.682696754573416,88.35234843905279,28.6760722239822,93.39573166180884
195,24336,731,62.61123019972037,8.72261600379684,82.42039047284754,29.647813791338873,103.67996828181026
192,30587,727,81.62841435640473,2.4053927427775563,90.65805660612514,29.7606741144476,116.6731359781252
187,16656,535,16.5062392427552,8.763858476905874,83.34062373889915,28.397398408914523,90.73357907730814
186,32326,615,75.54945989830705,1.7804485759882565,80.80215331258154,29.201226326285198,113.31856615655308
60,23510,359,28.05347332284795,9.159798698655703,65.40077938886749,29.893159052334184,45.285862345922354
94,23975,304,45.17083330158368,3.3071815172920367,78.87323056853003,25.21690401613549,60.12767917966677
163,14665,752,59.95952517301824,6.503482557911828,81.5293864694305,27.384952863409534,63.77655329699725
82,32097,761,81.80120536549317,2.437544663009308,84.9829519375912,26.457040315179114,95.73245766586783
68,30741,753,82.43447307902807,4.510500685062459,78.23568653345342,27.373935865884327,71.49375499929131
93,11437,690,12.828702057056825,1.771910242151045,65.86573764583105,29.584588990976783,68.73053853057652
187,30185,480,35.98721654978996,6.215753838311581,66.01450483796026,29.91693078577797,101.94694139897196
63,15375,444,72.41989256815842,4.112897378753692,88.83950998098977,29.524621952167884,28.55748935217926
217,32107,614,64.76833558473916,8.669350752509438,86.4578899550193,25.985587210101226,108.81207144701105
161,35484,564,7.239957826770381,2.63634830469305,70.37997285966556,29.01432146471786,128.91517238776794
134,40629,522,43.24059942984073,3.5198925797918057,77.8343037831007,29.088283112840063,120.14270570749068
158,30835,705,75.4865130855075,2.5952920963956414,72.27830730030014,27.896896001739204,100.39039400955072
131,34743,600,67.70317717337068,6.074405022124272,67.24091426449743,28.57446028000949,82.61694345970993
62,35917,756,40.00723234824743,2.0057246538623845,73.04654312993272,29.526786840564057,113.9631980512574
201,43995,742,67.48869539947421,2.704213047347694,70.50756270104891,29.97082130794681,147.0941978326399
93,16424,635,51.85291027661155,7.106409490978107,63.29710480303647,25.20034821900439,63.76111108143226
104,14643,783,82.57346483580434,1.6697307388234615,80.17946290689308,26.28581467230968,59.35174404153445
120,15310,781,54.905809824046216,7.688473048850316,78.03536212000348,29.672880388692903,70.87031942901007
142,23951,536,39.062405197521294,1.9390014017597228,88.58433320113596,26.64574657496622,79.82328762865332
182,31568,312,78.34825308829993,6.269398836254238,84.8122267438086,25.53244569481473,78.95411364431688
161,20233,638,9.238851596064476,9.980285100246537,73.73512698179702,26.56633027262266,99.81538862406487
75,18200,567,81.54340470918552,2.5650361611010055,79.85216804219242,27.59247890880199,42.44689234321551
125,26548,719,64.18947923231175,3.3497768679968294,81.44332452783638,26.930456265578474,102.87295770192513
204,15532,565,84.95149813604662,9.085839885901475,96.70194430546347,28.94151553814332,77.30268973704374
178,28465,315,26.29291387579146,6.636578810538447,99.2677736906688,28.05517827188345,99.45558326768469
183,26291,391,64.06831599438821,5.432781689238797,92.62171205980499,27.174522781739643,84.75245159564122
203,35580,547,73.80437768700953,6.064345875430328,82.48418208519844,29.986306113816013,131.0521095919659
161,31149,318,64.67871928179952,3.6594581017448995,97.12427370536817,29.429694210087664,61.59589428975465
125,26346,659,22.878364694587532,8.69789603756722,67.12450873879986,29.311282857622032,98.22733090802849
72,15619,689,28.42511328619171,7.707421225301759,87.8598431856459,27.836266337488794,70.98467496940671
170,44918,687,53.173099618477266,6.7821978910052385,78.41870865716498,28.899626736089132,118.02356976365938
218,6766,713,42.97380122871541,9.385683384044212,65.78995692971922,26.679427262153567,63.92096650919963
93,8549,402,67.4849610154049,6.20299774488408,63.00839948672006,26.649252747946502,33.70593158767646
98,23693,394,37.18751877463724,5.606893976907851,79.22967348221287,29.46026549917266,66.77788653492703
195,36922,729,78.05584435807641,9.781240621006074,69.55876815863961,27.98416673339701,118.18077896495954
179,39744,582,41.71323442812377,2.8541270193974797,70.02025035079211,26.717933951339173,112.6592799870215
185,17165,728,8.403508860757354,2.2777135587793413,72.80867549354329,29.226614553199212,95.55531725531154
114,28564,512,6.475946450220385,2.460545825804051,88.7345687565718,27.2127701168304,99.93320814180376
86,40258,336,59.97311981718656,9.904978072145763,66.56358406216332,26.999879414976526,92.44325063708882
177,30301,692,50.9470150539552,6.8702594940792485,88.70223542630956,25.13085504333287,115.76614853702601
112,25765,360,51.13329468528454,3.753305936933619,91.30839708138552,28.395012608915476,61.87709267768098
98,12425,590,72.15076636241787,3.2408002391442,83.77920385384743,27.663212264578156,36.67625396947227
124,17857,661,36.93621994437616,1.5097473108160466,69.90230114476252,26.559145600984994,88.84819751530142
204,32463,602,89.6129947955737,2.187525958336068,62.06130112936785,25.696507156087254,107.96564767305412
217,27444,543,85.37005855183743,9.173553232031079,76.317804463998,25.912078121059967,92.41355359662325
72,41744,704,6.1017502084151,7.726069546476308,93.89780883596042,26.12431007390131,118.31853589135832
80,19205,700,81.13813529689428,9.474037610535971,64.07481068382377,29.326017785588157,41.32382539691003
206,5704,610,62.84672028145911,4.8135784280968785,89.79323084955348,27.40318033387603,60.59451563670418
112,10452,643,47.677678629362966,6.4111352145508915,78.71559231944853,28.477485555353475,44.794937901578436
78,43862,650,54.53353529799361,5.353041330990915,95.95332298151101,27.306592106385985,102.28160795021529
116,8681,305,76.55787587746731,8.93246856839038,74.2479239483032,27.368653445768707,20.0
84,25522,676,85.83817832620701,9.922436984555318,88.18995329056854,29.11073937440589,51.3790336500587
90,23300,718,52.62835810259761,9.394976868853325,89.60477505815257,28.85578365120174,57.932073925235265
140,14566,605,20.409773011030143,6.382502630043579,67.94966851904805,26.16069088076368,69.95827522070363
82,12501,464,59.37908862489252,1.556217794693995,66.32587702971347,28.128599046944267,41.11122408265004
91,6845,312,11.478612313029355,6.55773951719932,63.70924588828677,28.400941075790463,45.42653391655655
133,44181,324,58.98679263096376,1.873426793780043,88.0632937331067,27.024017227084567,108.77877001835101
69,18230,523,73.73200321478424,2.2493932627212927,81.92601818720723,25.341658786761204,47.794872905834744
113,22754,422,35.033172101300394,2.722102283702215,63.468750901742894,26.85702419369568,72.74949893747106
111,39404,428,11.050676061689764,4.271440789492813,72.33336603601134,26.79152598639281,118.58458302674352
207,27564,604,63.83922091509703,6.326078352854459,65.69385677528717,28.45314790527622,100.97620657561605
219,37362,421,33.84294376432922,4.001983067563643,63.70724092345469,29.047589074564076,110.5929233479346
173,23227,334,26.17321540984689,5.070403966024293,71.95084658416938,26.980078784668418,86.32219398065043
73,29760,382,63.58044951017557,1.4256012977644084,63.85184048065088,28.22858126712813,68.16114669487725
215,34723,608,87.41484985724756,6.577820206519799,70.40744005113507,28.21417289163166,111.59711307179211
169,22215,735,68.35240208118768,6.913285889553478,82.10876666093992,28.240775757415058,77.63044238701676
112,10538,481,46.764753447546916,1.8945113324495324,82.43616826945691,27.771545020870114,47.62835283183945
211,26699,375,56.04341140605259,8.06605440393878,66.72009203453521,28.146080881698975,97.52183997533885
138,17454,403,17.093707238292055,6.8271360189578685,67.64054076966195,29.338437244540444,64.86649000003689
81,26711,531,74.12312928303868,5.4075648635322695,94.19886271954749,29.60914473319729,56.43214232859523
89,20059,602,56.365075901970606,5.975738867633915,66.67739594907731,25.45899716149019,74.76840607738697
63,6286,342,87.09558382983147,5.527411610975161,61.82965867072048,25.058762867782836,20.0
118,39297,703,88.25608630464558,1.4841364935496062,69.79283400668749,27.594579070876456,87.51567654207811
67,44423,716,35.139868857434266,7.6163451483779525,83.05705607444501,27.0640618000227,124.38776971485055
71,39645,392,89.02640451857702,5.60629573192483,60.288978587781116,27.255847200126574,56.96651057742401
178,31485,443,86.33084988872017,2.5554146814726235,99.39948277685511,27.292526001771563,89.03455402658747
218,37267,553,59.38571692343657,7.126577683721196,69.21558442085906,29.475942957651903,125.5701732485947
93,32086,377,33.34447641902828,7.2555904545584955,69.52470113583583,28.183135333687193,90.43826556620479
141,21484,562,69.03391876356037,2.921459224715709,89.54469998827466,27.211700376626226,79.94866367317681
157,8087,369,28.055164665271548,8.168455654519988,69.92716347259102,27.273913549164305,40.302807840246594
186,43596,448,58.53673121733935,5.108542532929134,75.8460550297255,29.222513139492417,140.3522880979027
134,23675,591,7.089437172962942,2.625486512563518,81.75674754588945,26.08528114662493,100.09444623385215
164,29680,513,58.429537706254756,6.918580029817352,60.87489887415711,25.073732462671284,83.65703309795865
108,22077,659,85.88670420235275,6.370542680809128,93.49170504607136,27.39083691624242,69.4197880262766
138,43174,609,24.98715863002867,2.5336569324110947,80.48203113918399,29.802354794584424,127.93201704257856
152,16432,446,71.1452563708411,8.85114009799901,72.51675915915538,29.07186020108084,55.00143613908672
213,8491,324,29.941001742826135,8.690808994357347,75.99146511641764,27.041976120237713,57.61129380463631
77,8392,622,65.16722864193453,8.526201290704385,62.232988889907006,25.875495454605346,24.5283009998236
155,7268,783,64.49765143924967,4.593050730667911,88.71924412984836,27.850676148704196,83.82637018126708
97,43400,408,20.702708043690674,8.421604972807062,81.58017595656928,29.398522817284526,111.74471248962814
146,41551,480,55.75587238578669,8.603157775432335,96.55965765284405,28.586367828978222,85.86013604408242
147,33088,550,78.02936101461806,9.968862449010713,78.56747359719931,27.70100111489264,68.55728379789976
109,19479,781,37.51531090236271,9.618441563562836,93.13606126776261,28.6743825992652,78.22135942285475
67,30465,502,65.37354086465757,4.4456260153393385,67.53314177200551,29.823273408530646,55.57555361995091
193,27357,603,62.32655299493645,2.783838248474719,62.26037461390949,27.763467545264042,97.62069889728438
128,10969,469,26.888690153051314,3.632161535707382,97.93760495057771,27.77673972568191,69.20298435272359
180,13981,474,83.08470258178478,5.453031039993034,70.27832348670412,27.3930165941827,53.43947489537581
123,26032,646,52.8985271498832,8.249118704714009,93.34334899597388,27.83306488688452,88.65742368061427
216,29408,469,35.19987582846955,7.5068565015348545,70.29334880556817,28.17581114244844,123.21120943521369
215,29241,301,18.97046193470712,8.08941482930225,66.23366780473732,26.021395884502983,114.44373429638026
198,22402,433,45.24395995568036,4.419337356897419,89.30123578616451,27.840145968390694,81.7990673549763
180,30766,426,67.05964222164451,3.222141798546577,91.13624520360185,25.067286713770883,104.35533085605961
124,8657,345,58.00942293053398,1.2171670634661378,93.74450942361595,29.68964673445123,48.44916381157663
166,26230,493,66.79946756198487,6.635652598709456,94.59474730577051,25.189196478545114,81.30611622007231
206,23680,661,72.29966394553264,8.15533962249813,79.3252477694711,29.790765450476616,81.59610211026391
196,22158,508,42.4854051516024,9.002264446810743,76.00867565992618,29.84496383662436,88.45318296070592
214,24195,595,49.21412564206485,5.286140950162513,90.0387586535998,27.633951149883732,105.42223517405519
159,40950,357,88.8458794843757,9.34881200386529,82.77545247288144,26.66209089928262,78.12757368895385
141,17979,795,87.28436864477356,2.8217085546912273,98.61136591820883,25.924753583233013,80.45490747778761
202,12867,377,40.259455604503025,5.629403108300778,75.03344045276957,25.810873476852834,66.5996860294238
110,20155,501,63.24025955755208,2.923909703828327,61.71502123428107,26.189669697349743,62.8356251572328
200,18006,792,27.74516515786749,2.692679613273703,83.57218290901838,27.381032583644746,114.13715276810929
142,9329,588,17.979291379030116,9.580493188021167,74.13878395996554,28.71449069260567,63.884984022958704
171,27551,789,70.31410392301736,8.35966619857088,73.70694694378817,26.993647940180733,95.4753899471161
115,40865,361,42.075297400532065,1.1061990679713811,82.58076313192441,28.90506040963374,100.16648848756324
204,6404,567,20.04948831025161,3.4166169562461124,96.87125166314635,27.822930735099064,93.7760463524672
216,42869,425,69.5020734992465,2.846217259483506,70.67833122187402,25.096384878431845,142.67420085088878
119,6369,779,82.78948058249199,2.324207621301333,75.18373498109891,25.65895742230248,55.61091876839264
179,44433,348,84.32824753890765,7.276711864281783,95.64998600950467,27.86124834834151,106.38038611517361
197,23448,387,55.68836521932266,6.1015404820192005,95.8087654282584,25.80582787219019,89.53234939254479
82,40533,633,45.76949596286425,5.085411136750996,69.38356279174513,28.041558518618476,96.4750029631767
208,29175,560,17.058659823753473,2.705473525958328,88.25322348876654,27.226403318651204,127.15172952383503
72,5716,478,72.38713336176878,3.4985625065349093,76.62243772863656,28.450411202862362,20.0
160,18850,368,85.35246792852463,4.204909441221336,97.44002213224806,26.457185293009548,49.69765229149442
83,6711,666,80.60413515747872,8.06934417249074,89.28981245749037,29.108126000258526,28.55257672955384
167,30801,715,68.90159362720202,9.902704902162125,79.77413101364667,26.94442144167136,106.67483001641219
70,26751,792,5.388353320215964,2.655793492086428,92.69645395206571,28.983239869427212,95.06410131149316
76,44029,732,39.65882434162396,4.073704020039731,99.915141557413,25.096853982161907,113.64977838306876
84,30173,780,39.91070459465367,3.521813918901511,77.8817322318551,26.965420494745008,102.92240293253225
153,11086,359,81.02129980157721,1.3966065513304804,74.94049628265796,26.100942159057308,25.727127357330193
80,16223,601,10.580310938119108,2.9729697124118983,84.28144395219465,27.218401593377283,88.15678665659904
143,21220,751,50.15391962996376,9.114525490463258,87.32329880361391,29.734049750638924,72.94640372868183
199,18392,548,16.57142433380496,8.585723609851566,88.17794096382087,25.794786307913004,92.67864025427026
96,25051,777,61.29498271260764,2.5083758360328066,78.94331598569161,25.439981384663852,91.15600737714507
101,7246,468,72.34171649514538,4.295467113546613,73.29171127548564,25.292480791141003,25.476398434617252
204,25010,764,59.56653301758866,3.7972274974476465,92.87698988727385,25.616799874119362,105.82889902813506
160,7822,750,72.5397369867532,2.3296672724874083,98.33041233647243,25.30978836597308,65.16653510280203
107,29667,568,56.637185307209826,6.599873886740447,94.55927413217023,28.423690206575223,76.61791385557662
162,22234,663,21.1363243903645,6.01567984328758,87.29416906243739,25.587008775491675,103.30727462881126
87,35654,411,37.52639907270185,4.842921994645344,74.40600468404637,25.987199562034306,90.89489739328042
100,14669,399,86.33384937676668,8.699484952973986,84.89932503132414,28.22765474599421,20.0
158,26784,701,29.494867586130567,6.577402060116167,64.04640254019664,27.230789416800494,118.72983125758002
106,34672,514,10.343302662384751,3.333463143106658,81.35651891168109,25.27332384790549,108.52750616242301
205,6082,782,37.71054786612197,4.363342634798819,91.24868801692271,29.85337057113078,85.31509366623987
164,16148,412,36.136105101749735,2.351410568048198,70.04236587214683,27.9996551765324,67.5167157786749
183,32494,396,44.97624933725551,6.322359457991475,80.0613707586345,28.06895771469647,83.6818985773727
72,14557,606,52.62579087690307,6.279661791735529,62.93096985659149,29.262914861569406,57.516743607130806
200,41719,417,89.3559776531026,8.831653173751612,93.5398788131574,29.545467128966177,105.15582117562013
159,44536,335,69.27988508581146,8.702350309378112,74.00927881758382,25.285451790558856,106.40857442170697
90,19039,636,8.050714961905378,8.53247830113953,83.28831473707825,25.341731510458253,76.72054542568284
189,7303,658,65.58054789755357,5.940570877313772,75.14139360198241,28.882754608201147,80.64796203757373
75,44925,589,75.05969861499946,6.86817829681699,83.90401465728979,28.47917340261237,105.32274347680355
196,23281,695,81.12861280517284,7.979877495714503,89.76791841634893,26.084062048548883,92.19141119566429
132,27209,688,41.04051874670411,1.8251634786011723,73.07258409522522,26.606135181816498,96.73354640822913
113,33173,603,31.658173288997208,3.705381056600703,80.7704549778395,28.055204747487718,104.6596461444774
159,30190,659,76.34260738147525,2.5218094853770463,91.79498146168936,28.944952694410492,98.72183026244934
168,38012,646,71.0973097954758,5.603209249114952,87.51405597638455,28.015782077564214,119.47654862868423
146,25191,423,50.56360824709519,8.53901160969347,62.282918446790276,28.959843029650102,72.06452546165264
196,7779,339,15.020036675287937,3.0764077268478216,82.7503531341246,26.14309021276213,67.32620989758158
67,23230,440,60.39971382078859,7.5781318165365485,75.05334692921001,26.655571882263967,57.62862731888927
66,28405,325,10.581743146794306,4.6524159674783965,88.35120587102615,25.508115631003854,94.16919512683364
95,17803,441,13.531178398664215,9.12767410322842,60.66671362353417,29.924072159970034,40.50884945881208
77,32825,651,33.146920308644674,6.64110586761936,73.22387224264195,29.04495128093095,102.74393817819943
62,18698,694,36.54991723378531,9.788977050360971,63.459723031712834,28.578940254854807,55.54187719374368
87,39560,721,44.267793305673806,3.2110279815500293,96.81967631601088,25.974062324746207,120.34960053500708
129,20376,635,33.827151533593636,9.315625404149161,95.059982736487,28.49341936110283,75.68567696367376
208,23118,356,7.87199321193414,4.213501881832489,98.72354720998905,29.312063910257066,102.71973155171324
87,18117,449,18.380333176187357,6.597707160703411,85.73873180201441,29.051744516716766,64.02453793022245
113,44983,666,14.784517095722917,2.570573921025163,92.2819545462813,28.77342684744269,127.44044481171659
124,42956,699,41.65060587810655,7.838066081249418,84.47475007998017,26.935784868883925,113.05236737262419
159,43049,504,23.030958810441486,9.804253906329855,79.68175222402544,28.834821131018664,122.38664789152756
80,27242,375,29.951349896072177,8.086835047529076,93.35281812826724,27.422863112196403,69.40591667717165
72,5944,765,45.08323438600173,6.542170682442437,91.0466486525782,27.02262778574342,52.50206909282224
116,36695,584,25.02275808389488,5.03392577871763,89.33107233161671,29.82391159895753,121.81607928397071
108,6511,509,25.90397387281504,4.107126770260786,95.75643689575776,25.733349451477878,46.72030013355728
177,27502,793,75.81725507785833,4.771113548666646,97.14976702480851,29.32359476417575,90.00640952776503
113,29805,685,51.58738378515521,3.9545948148850214,77.81149205958317,26.61050142212334,95.79618821774076
197,31993,737,77.82455338429972,8.494388803044629,71.31285227005031,27.58206373503467,110.72443052467692
112,13369,557,48.734702793632884,9.038000109047482,80.4714219755224,26.814679932297302,44.652710761077195
103,40383,558,82.28745975598233,9.546919171387648,63.72264793263889,27.515987554010636,84.40187017339892
106,22997,776,26.65307607690513,4.765260897170652,97.52641846100255,29.092012817481802,105.16333495045379
112,20629,483,57.41695284301209,5.915972830915831,99.35413287696869,25.915066045648643,63.136412131857114
133,36949,627,47.7747007775797,6.192058789382401,86.10819443646977,28.773965288508123,110.17945596765638
105,7840,310,83.0887287680714,6.859793596405048,89.84646779892469,27.22944485950101,20.0
72,19051,759,40.570764117873146,1.0221070680268567,72.94688222315868,29.674751261262866,89.29690777350433
161,32523,459,77.66002412765825,8.584207042903017,94.65069830701182,27.734936739815335,65.41413361492125
83,6774,559,52.931844301498444,3.413265886292177,96.01210148736526,25.206877004919484,40.10778301973163
61,18262,692,65.22615090814227,5.249476618716544,63.076090065393586,29.551030469362516,33.6308651010561
140,8871,387,80.38591291516228,8.574114313406657,65.2577547223896,29.622465106174822,22.231549737867773
159,13273,668,89.73704524990758,9.971705322556208,70.43411743886179,25.89960678184937,31.780059688015122
201,22229,483,67.14686248505616,8.15395154306967,88.14697891409651,29.863312060865155,83.60507798346653
197,32385,315,31.734365998011533,1.2234991355737888,67.3345869109436,27.228997409606546,94.20891085736588
212,34289,764,30.416019429829326,4.318787537028154,68.8032039634609,29.57209855363474,125.72680830645379
190,8260,794,31.27382511581696,3.224895725197044,75.2745423819347,26.820390137326957,85.7618266278944
170,37019,543,13.322207225457351,9.677185596148954,84.46545429216636,25.113418502033188,123.98938258342635
161,8145,385,9.555905813953895,3.378060248298706,99.05237459182455,28.97510243569477,82.5683359187806
76,36753,498,54.371644487514295,9.490151713054988,91.35578775631669,29.429056123040866,98.03848420765793
71,12802,309,73.90002481384386,9.437657621517106,82.33214066919638,25.814043271042785,20.0
175,7263,776,8.071435884305616,8.554692816327794,61.97544869659588,27.769904688736055,74.96116925520039
83,31913,463,53.16391519585644,1.8826459002841662,80.67359655121722,29.157791271279287,79.13364870162742
88,13155,323,36.599695303940486,1.017957052058361,68.16340758532901,27.307728816166428,58.134831099272134
212,5922,363,80.86124221739757,8.144947757923422,72.00276202638943,28.94182935693567,34.67370852782329
181,11695,611,17.357888954875328,8.589691518321393,70.03442749891076,28.190466452960738,60.15153523293509
149,25672,537,52.891720425811386,9.659635239084526,73.89792501614488,28.603652142517006,87.71404220043041
124,43526,761,87.52826009455737,2.9654435030750124,62.49039122251476,29.594079305642087,111.32914577415609
143,24014,761,34.32780214953033,7.598318211318241,83.07351220178583,27.084116774996147,112.25294594526243
178,12816,644,68.05103745994796,5.67157975688075,61.830121783609286,28.85487447103794,70.57534732371039
215,30743,537,80.00834817840726,3.9563398467646724,86.42334169564509,28.563417702893176,112.18229492737005
75,33539,321,20.827897810096943,6.456619090531221,89.2320932711539,27.194944999476725,90.70225380673641
163,35102,479,89.36481032227033,5.93379454229169,79.44256166056007,26.905869666346227,80.13136367815974
151,43698,605,73.79786652831757,3.6306495935020275,91.25028456872988,29.406773335910692,99.49049344558
86,16633,346,16.692961939565865,3.4161621591862152,98.69562796197938,26.023697496693924,76.59146061188487
193,28384,578,31.4251995437612,5.379222017325442,73.6021044332583,26.59253552777419,119.9805148823589
194,8512,523,58.12245326037421,5.266328576374715,84.75627696504664,29.872410032861133,49.88327172074771
212,11066,517,80.21800982137336,3.7184743285119675,72.94926972227535,26.38682895052925,37.275242874453966
92,36500,798,21.56101942034358,3.3735804223633186,77.73542340115478,29.36238215876817,136.42871846280184
114,18207,774,67.15247451636708,9.588766682268728,60.833020921574295,26.857138919755776,64.44764681032827
66,25106,536,28.005081123531767,8.761334542708422,62.973995262301685,27.756018152977354,81.23863148057384
116,19322,503,73.4603983033515,8.351011948820803,91.90114918109636,26.991711272973514,55.26494507517219
185,39828,638,63.09257231837783,2.9285539180930593,65.59631124630594,26.10650881039787,121.69634519055118
71,24418,318,49.447267946831616,2.7036193148722103,87.96605710689066,28.455529309748968,52.41081107071557
75,7387,479,60.238606804765006,8.283961164682886,88.35468130311132,29.83305100511667,20.073296349276188
102,13031,461,79.49784587037446,2.6620691292302308,99.84903863886194,29.46405456901769,38.07955282338425
176,6799,779,37.84619808695111,5.531823421795326,87.8238402411515,29.926383435354452,62.496660848866604
194,40548,584,70.38626531326243,2.9927960809322793,65.14982757082575,28.455634973564496,124.8353554009711
170,38895,360,18.5069619644172,4.402628053031369,85.0616661177783,25.172391191569293,132.36554413356674
110,29914,384,64.60077306256164,8.681088046685886,80.96571281372114,27.770349154496724,67.73014354517267
219,19635,334,68.80587581009539,9.022765089273639,96.69563030099584,28.112576466557428,75.8564693374752
134,12535,789,42.654804224128696,9.970113257936141,87.6060026514238,25.600718942621896,69.17395993689789
67,7808,304,72.45787895046408,9.495138520135734,80.73914406664349,29.142134693101262,20.0
104,18055,375,52.35378609961955,7.041256519471617,84.96855568885681,28.650403381549385,54.115262804967585
118,32605,552,84.58332380190458,4.885533947778772,77.7383981066192,27.24214537919661,71.68592028236232
191,31665,306,14.559647056715985,1.5192313776274773,80.336291575228,26.459973745822975,103.70960209908336
163,37767,468,16.119821232540453,6.473495021531315,88.89379854790191,26.109029124423945,141.93547566210574
