current_northing,current_easting,current_tvd,offset_northing,offset_easting,offset_tvd,distance,collision_risk
17158.367658632913,14077.693136409785,22678.45083922525,17069.728618734487,14129.131781013333,22645.654153975338,107.60314175778804,1
36458.6743774724,42044.44883557425,15875.546176797709,37050.14773028536,43193.05407115987,14805.763290726723,1677.3700061801726,0
32614.582429596983,2507.2011535905103,5802.701008698854,34936.29706395002,3857.089862442468,5512.92630120893,2701.2085722424195,0
42280.21814949534,19830.43996671724,23398.04251319795,42480.07625503225,17003.723569839327,22364.15070894644,3016.48820876623,0
34624.641333461266,18500.17702875157,14786.039476737375,34870.43592070321,21289.71939400021,13832.948942800738,2958.097894342588,0
21496.553869507406,14240.018712477542,22371.782831220036,19937.71388006462,12825.094978969473,20876.881997238368,2581.9991843084467,0
33648.33111972162,45587.71660007385,22137.75908410714,34265.234267780645,45070.88908645116,23426.895587312127,1519.7213878925734,0
13769.058712770926,37546.419675836114,21315.031749142297,13055.955902296144,37056.95609305772,22050.811480565088,1135.544816529003,0
15315.674938910634,3196.158209596939,6228.060385907122,16196.363913982213,5636.6916252449855,5028.888524546517,2858.2913736682635,0
39449.25799603967,35734.3724717477,9941.332908484177,38253.73613521456,37197.17030045493,11201.652217931443,2271.0030315142553,0
22320.975820079108,26364.9566564397,22510.957449308615,23615.346038515265,27086.195335088712,23622.032461112387,1852.0440534200563,0
39919.01702591762,45043.39472007896,22979.821121041878,40632.433732654776,42763.228879958304,24209.49117437619,2687.0444908806494,0
41121.11868341392,15647.280867417923,14161.377247376122,40968.02251857092,14587.86056317696,12953.319074908342,1614.0676456684957,0
42878.11688306419,28708.099980479146,13800.829353084046,42911.488947057485,28746.937116098597,13841.189220196082,65.1992072927072,1
45831.761792060366,25037.7637370493,8502.812677722995,45920.572262481954,25107.093036344693,8497.25457930906,112.80400637952967,1
21549.26102566481,24478.045311380287,24368.215773823027,21535.538263489332,24536.554749483934,24410.412271829402,73.43168929645604,1
15943.34091605694,22805.269975860632,9262.769507180863,13523.37551844307,22755.89925857645,8002.44880062623,2728.9335420167313,0
29109.93732970569,10281.473776614064,8818.73568701531,29871.74629727313,7970.880674220969,7521.941478170514,2756.967284533155,0
18558.62117188138,37785.49612461964,18214.579402983487,20714.294923381545,38213.34232281836,19615.34617417138,2606.1713756934814,0
30053.708340011646,22566.801636964436,9856.886060008954,28080.154715922672,20852.847073172386,10338.29605707844,2657.876923255996,0
35279.29313219123,47925.813750130284,23775.432220287796,32787.60992415693,49872.749437997736,22809.37846673314,3306.403429203559,0
34420.250924606844,13040.421359638814,5218.1399063558965,34460.882361592245,13012.226264584582,5240.6632223882025,54.34313960112095,1
18727.644351006067,34137.19198135206,5115.065246466026,15965.057052136905,36110.824356615485,6402.5437025459105,3631.0761643665664,0
8343.010084937641,47035.85398195542,15097.536028711991,8417.429328462897,46961.96424768451,15063.100546192587,110.37988536794683,1
21526.466923110376,33172.91615080462,14761.24919826944,21426.65966015119,33257.46571783212,14727.477471127968,135.0949613348322,1
7129.707204095437,43563.64538086973,8267.28043801821,7134.094669068925,43552.55061529184,8297.90609263915,32.867527942988964,1
44504.85175919042,41374.0479878503,14890.39125940569,41695.76418604414,41967.722962654945,14719.886378591664,2876.1945142315244,0
17293.87303689287,18005.88577445019,13233.222103399728,19346.288077161662,17162.895621655753,14089.563033121905,2378.310257966227,0
7722.98736116619,30006.196996974828,22806.590506847377,7646.50801674535,29992.585625692536,22805.96091733792,77.68369155862936,1
1272.3879952875438,7813.06699056778,5185.07840433927,2638.077638161287,5080.3979481256865,5593.643107674357,3082.128065636677,0
32291.119314324213,26776.294134779975,24525.396100659043,30504.90932376583,27550.22530216178,24974.360485701076,1997.7699069842122,0
31845.115872737162,11521.098590716862,17487.85528591685,34347.82105163403,13228.61506285282,17307.042698351823,3035.1011361921383,0
17030.208329064582,37186.84074762228,8036.868912905513,17038.879733158945,37163.317680096035,8067.828604650925,39.837550976218786,1
3585.5944423825504,26402.92109460623,5935.200276223324,1397.633326432886,28145.31558830817,5620.050982281157,2814.6814196393148,0
20481.4447447616,20561.368131583025,15762.113171184637,19726.421165242966,20468.184989630845,14747.874745245112,1267.841980778953,0
15560.874753169679,13439.854808348879,9697.803319436403,15273.52458178874,11282.399188061316,8410.145428321623,2528.8827017189255,0
33856.031986750466,49934.92409206434,11023.310740025185,31311.40649709726,47323.807890284705,12307.285243800636,3865.44140146172,0
30288.962472634517,3585.5260442466342,9902.643296690272,30281.61280083404,3517.9374570705027,9907.625721003593,68.16934313955403,1
18229.686409877,2178.0340286210007,18003.446271450215,17314.531621049333,-487.5853694649836,19313.317365547216,3107.8605737898492,0
10894.627712749505,10862.870024693228,16070.57924232267,8505.911893865663,9359.735709879491,16494.47313346018,2853.9555116890247,0
49401.798307779594,48553.622931390986,6559.48847043623,49385.21089532232,48651.99123770191,6594.232992526131,105.63450077395993,1
22700.081059805743,48961.90841599922,15530.530663503509,22687.424222018497,48886.64626755998,15530.280271202859,76.31938958591441,1
34413.71178901185,32746.386738606798,20823.795311265996,36152.358133531765,30595.294358101666,20487.979168175898,2786.1913112239067,0
7027.648378918039,44005.33336032023,6623.891816406486,7125.545568870273,43988.13309080566,6586.226832251438,106.29374442232087,1
24279.48498296989,10698.08654203977,22794.7795246084,21560.453635235546,8711.28901965739,21370.049549720236,3656.5491062272954,0
1376.8359934732744,48602.104708831175,16566.13298895458,-1520.3445859974577,49796.06157422151,16409.10141474995,3137.490593097016,0
25272.755895522496,7139.242506978233,24012.489385406334,26667.747995239602,5216.285937178995,24489.415400998227,2423.060740459379,0
48200.87035588512,5056.259409082913,7962.8243544475135,48131.653024795945,4990.726468753404,7942.28400618925,97.50646695430035,1
19210.335649290013,5610.576962363645,24871.299987066304,20895.42554710036,6764.587434171939,24272.160539961405,2128.4351551839322,0
1949.8006287455794,28656.396163628233,17885.457319393536,1923.5807045032036,27766.053255461382,17412.769104412357,1008.3809434595513,0
1547.7895459671765,39048.72003590262,16349.883989621258,1634.2606682769772,39144.32825239583,16327.862780877096,130.77889619156474,1
19399.337997343475,18333.358893731656,15305.592482241707,18306.573531725007,19982.030155212,15222.562710971866,1979.6830677324904,0
8001.246823159702,48894.799389306325,5473.087461966255,6419.965598270666,46849.125084390966,5457.840726719962,2585.6268363615773,0
1167.6048164092956,21721.006905916474,23792.78383099156,1077.667733652868,21774.112386859797,23840.625683197115,114.88130301931739,1
37810.68069750884,7522.427538660814,17879.889457083966,35512.84809647046,4662.621971257267,18608.483879253705,3740.236941393419,0
22926.150444094535,23298.337409306834,6832.529689985824,23021.47531660126,23289.149638512987,6783.482343921388,107.5959506977287,1
14462.238598632726,33951.85827112199,5419.0434058904975,14366.523628399698,33857.482965005576,5463.854860394751,141.69022685444344,1
45004.15915082404,41611.28902521893,6015.672784735027,44909.54016721148,39146.606667241336,6014.956498906813,2466.498001388053,0
5806.948010026281,22938.414497829646,17187.915268644814,5820.961224993703,22919.246411184296,17168.882986658427,30.430469877676188,1
47795.94144776596,29680.341302458375,17280.308297891705,47742.47623950493,32477.22847729864,18316.132437160435,2983.013249178111,0
15698.335868867642,13367.235607942668,14993.345835628821,15434.10037608718,13594.936222497858,14941.675435739044,352.6156487430946,0
44420.18361543406,32295.8263202757,11135.31641305903,46089.75920852378,32938.01098496068,9731.052178305297,2274.1683854996136,0
30147.143823973078,49298.597197517185,15634.854632292827,30138.297053046095,49290.60056725299,15630.505768091885,12.693465691253685,1
41335.36798707437,2452.678629389693,15326.036417525158,38934.02914842788,5254.713353275155,14250.254764166151,3843.843516268035,0
49200.65816052321,44326.533535258386,5388.311197531312,49106.043889912966,44285.289176547994,5424.1824243763485,109.26894455383298,1
14420.271890937287,28114.12513837614,10649.38460654996,15440.332034936553,29770.16087611003,11303.869982613152,2052.1520824510553,0
48056.77427037965,12604.932978114997,6063.706829342989,47466.17820777958,10280.847125714707,5919.292006149708,2402.2977333469375,0
19474.09474512102,47744.4855004629,23003.09502895311,17919.794064267735,47275.12114073736,22886.747328898906,1627.7869319998395,0
19275.595236846115,24167.715152944947,19504.463255702707,20365.15990811696,26096.0731207462,20938.483665618216,2638.5848784752725,0
17019.355212725284,16584.512583669282,24922.303403858245,15205.42260589739,17574.474025591524,25136.68818460456,2077.5793589708787,0
27070.38036737926,9074.881413542058,11043.425266105758,27030.01516466614,8985.339160523206,11001.84054817555,106.66045861095058,1
7707.252158924355,12222.610512833104,22569.716955138207,6092.75412041993,10517.074573860482,21420.477988838116,2614.6141124694404,0
27685.57426790056,41642.452079572126,17061.085358649634,27744.554050023457,41598.33973497377,17023.531938137745,82.67268616278946,1
27085.2406205002,30720.50046585829,14062.508138072099,27061.14102482281,30741.721359787633,14023.869542046354,50.240003521245924,1
38095.0906302435,45662.2809744158,9451.462225772702,41086.36455272661,47496.52620366319,9252.725363777963,3514.4944985957527,0
41682.49809687928,11598.422607889292,19767.843305722854,44014.51045345985,11951.43152598746,19951.819183693045,2365.743868464252,0
22022.067515621202,6056.9286924450735,23082.814978086,23204.902226060625,7786.833689111379,21695.21187258146,2513.386486021838,0
15116.662467574688,304.37654877950024,9706.167961507414,14011.239014796274,1063.1668480474564,9299.997526116204,1400.9632938808888,0
12966.744865854724,25393.10188079969,8507.80669947225,13187.054960526622,25170.344976185173,9911.261095223848,1437.9991019893807,0
9731.191835243597,49915.34651909941,18924.43830009734,9716.966721410707,50000.18716973637,18945.899133100178,88.6614753838254,1
2882.379109951244,34748.26344093195,24539.46325451038,2832.1889311184,34698.382796998274,24513.479277905004,75.38103031094707,1
17122.398941735668,15419.729598257303,19999.102022081563,17205.47271119363,15500.434688549056,19985.227080019893,116.64937542982929,1
13512.384606539163,43842.929151308585,10691.61478095298,11272.079377626043,45213.99614034752,11445.524445004934,2732.6126671518373,0
48320.86929332037,39086.113299397985,13399.108482955713,48244.79779822818,39183.089556976585,13425.06972872297,125.9573466745794,1
27885.441312502197,770.7583038269628,12686.352709167433,26889.150427399698,2964.6394148197464,12302.810412098257,2439.8390419350108,0
17363.85195152538,40843.02402705112,22041.90036094091,14771.675168662696,40636.41574607455,21328.2356675297,2696.5505279898125,0
29023.380049684798,15026.3378619248,20427.415577444477,29685.290038240622,12205.06424024736,19776.87276910027,2970.002630775143,0
6959.8350672847755,7483.6732291800545,16779.508695230405,9104.809517500964,8043.02247931487,17764.75235226541,2425.797196682841,0
22202.187460110144,11316.541986853728,10499.182207938065,22169.840549552166,11407.646582815938,10490.423088014228,97.07261307868215,1
31311.716071053193,23428.99021875695,23759.770554441126,33169.0238776348,20971.009388678158,23464.651490250573,3094.892132445411,0
24444.89158962257,21243.396353400552,18066.30449538293,26581.379203907552,20190.540393932915,19095.828974302356,2594.8035860299656,0
20088.94003271621,14444.364968711337,24409.532928835648,18136.53834419767,14743.056444871198,25635.76389370197,2324.807805057785,0
49692.41944498491,8610.916110351634,16602.340660840615,49682.77675493707,8620.492819259256,16559.861659557417,44.600004202667776,1
44015.73810744635,38111.53948210846,21423.855167272282,44916.245776135285,37183.17525419807,21316.45268283196,1297.8094986149554,0
31170.297907972006,49505.48918674586,21262.107587890536,33910.75013712065,48191.077345484926,22597.924871124444,3319.964566509582,0
28468.86805911414,38889.57902098452,11746.57553667184,28406.108178939387,38891.32816694786,11757.08621289888,63.65796404142925,1
31033.0239912292,14796.84838357706,24280.414459144562,32732.53097865923,11917.51644460261,23680.268631341303,3396.9179309708848,0
10065.605391121662,12240.448070606668,5438.82935195128,7085.947663907811,10856.069061510852,4718.891119698542,3363.5065735671637,0
19756.88716321593,10883.293803296912,20374.218175348284,19664.242305023356,10883.538872325575,20405.46870957682,97.77384976526332,1
1972.976644544966,6834.753724451814,24311.14171528088,4266.816313872035,6143.543959860759,23133.047640565772,2669.714781792876,0
23777.301874341334,27566.52748461506,11778.164065674457,23740.83396744861,27662.397393348885,11790.054758087073,103.25858898813112,1
27151.22919788316,30270.018597667207,17962.211755819437,28385.908297854927,29011.5408586587,17199.62396148014,1920.8692937215503,0
11387.486805160479,35275.13303315686,16244.464996884211,9119.859140681301,36045.6452399961,17062.426068673714,2530.7873479537143,0
48201.442358275686,34010.668546683395,20230.146193530476,47084.377854535946,35005.53301092016,19941.509065540216,1523.449966152773,0
45472.7305468621,14616.665564169123,22323.55843290105,45522.23374665486,14694.168553496447,22373.346286794582,104.57586021504927,1
36107.16177279529,16515.550269842326,17060.89138599096,33812.25064678672,18194.970665092296,16005.380027438358,3033.3437273565037,0
26669.331438268127,34075.72677211689,21318.091727629137,28048.194425051493,32191.156931278594,20139.1862529244,2615.852583691831,0
43498.45798238425,17472.382039181415,11245.711517785105,40519.60130084497,18185.944305415946,11216.43657785868,3063.2687213257423,0
6532.617191173145,10631.159480965653,9571.741174096338,6572.333790764959,10556.047537685075,9581.352371450685,85.50782081836327,1
39525.48971374425,18716.80768483698,13613.353790656804,39312.62280219176,18297.165205876092,13731.417048222589,485.1299464776201,0
6241.0406983424145,13604.207878898884,18554.731991615663,9239.89453901436,12541.506573342478,19438.39700165284,3302.017909174354,0
39710.53312747027,4415.63606092889,8744.938978774473,39628.05546577221,4366.7837064775795,8777.292648186572,101.17251177589463,1
13788.378412567848,41506.94511383268,18607.043843037827,15895.16161256947,41403.59314939704,19251.46810191551,2205.5610863886386,0
43854.52905090945,42655.569457851816,12881.872971441346,44377.859338016744,42543.336457948935,11883.217860293023,1133.0414232029084,0
47202.104691269895,10987.515008343973,20911.50547785264,48365.70955549786,11823.737710685575,20242.16699425779,1581.5368138578126,0
7439.7984702557815,3238.6099762600875,5736.716342066066,8061.631215729711,3593.920226210908,6318.008990686385,922.4003905050042,0
23133.780253269677,36941.37186755898,18359.65275658789,24998.855934421856,37729.01847544381,17401.371121563283,2239.91030341913,0
49049.36890813425,10576.431293170685,17996.446732999353,51365.277850076425,13459.39728568177,18906.1197089704,3808.2058852634486,0
24170.371798657332,19671.77447184301,23818.709522506288,25769.926096492098,21534.56519946391,24290.782361619684,2500.2831863732245,0
43177.376125727256,3206.762611869163,19267.35107128141,41269.151303000865,1959.1118371679474,19376.378012602447,2282.5076787637613,0
29436.576106565994,11313.479237921758,20926.037928465623,28671.704500077958,11514.398607142197,21358.804973800176,901.4901457404434,0
18766.49539598009,39645.11391648179,23091.820317063368,20472.944668896525,38021.27995470635,21890.96725764964,2644.0223007296386,0
14289.17777629351,40219.82234576009,18501.038365839755,16228.243256657417,40333.15003015638,18645.104490117526,1947.7097189658293,0
10161.154554304363,10354.241244385521,10803.072699199492,10933.970959709446,11626.735416991178,10656.971936590564,1495.9385176582289,0
38089.90956888486,16795.692255334478,22395.475991670442,38074.850570183284,16722.23670199348,22347.64640386504,88.93908717859082,1
19327.025341151395,6711.920954687178,19951.562389519502,19327.776454769435,6742.000455767982,19962.726025249918,32.0931039268365,1
25563.773110037557,3708.631514246119,13488.75208001787,25486.174947429805,3722.9119560111594,13499.893660439258,79.6840051163976,1
24616.274000059097,49608.585722420474,19210.583452999243,25901.14532629706,47003.21069371492,19249.478341080838,2905.234272396951,0
28863.95146165656,32779.69756224196,22353.77754362284,28818.88286172215,32706.611763142926,22364.494036326658,86.530664771881,1
43278.85728122761,27104.825459915937,24513.04262782543,41325.848658810726,24929.37156385654,24026.043510600866,2963.783135334333,0
49036.96717917147,38274.92502026498,24047.030079181106,49042.90418056819,38262.13126932316,24051.570335683504,14.816949006239858,1
20379.210428690847,42003.8579843862,11506.55653528283,19615.20527177876,39047.72175914691,11411.087382029924,3054.760157718297,0
41375.94610531515,40335.73840223638,13433.874274363636,41583.76379438017,39607.74433647328,14583.623543097216,1376.621564783875,0
38226.38973273588,826.9724644938303,7190.732099547426,38171.26978607452,765.5200053440497,7207.144847411051,84.16645143964284,1
28676.447572778663,9340.394909524925,9950.88574036092,31578.69800889558,10944.286577935152,9485.446567239278,3348.456316246746,0
47802.35718059666,32745.26510589155,22648.424169739006,49597.65072201046,32442.360215061115,21283.23102436291,2275.6499284628544,0
10023.725776420139,18787.967390198144,12216.99852558718,8179.444395256558,19212.665101454673,11486.443249184687,2028.6579235378006,0
5463.210515481071,49124.13255305535,17411.05317189762,5448.465882620582,49217.54631986074,17363.557752746467,105.82698553443622,1
42698.098347771105,33270.2396319127,18319.312366140664,42753.30112340704,33282.95349981277,18312.54257790307,57.05102021589169,1
21957.490831687413,47827.44543646032,20636.58550286624,21071.93007435344,48366.66941412101,20499.676191357943,1045.812847784827,0
42348.442710353025,10072.324082289691,8656.000604912619,42368.472917202336,10002.727796922021,8629.153595637621,77.23738751677307,1
44654.510259770745,43197.85140575116,11096.26269228871,44575.723597472046,43146.89951718583,11054.252453478186,102.80220459435469,1
3122.879680953572,16067.615290761267,13966.726829163612,1424.2694379333705,13604.858558286718,14067.198514133885,2993.4164495643818,0
44173.23814930303,49478.24041189034,12296.82122476547,44190.92431965924,49423.51409277645,12337.911497451243,70.68366950728847,1
22415.95276847111,7884.433603657365,24658.104657193795,20329.507303173472,5931.176578759797,24439.548743706335,2866.397455394683,0
25521.62445021161,25816.99094191633,21698.816064274248,23241.5049960307,28308.276297184064,22678.6525167825,3516.4651171836863,0
31329.625554660513,39642.2266918561,14593.73509240972,34123.84380001707,39394.492802186505,15839.25384606918,3069.2579964042975,0
46319.130336504335,21632.124030201794,22585.372521729358,46334.116771977424,21703.029588845453,22549.971386678462,80.65625739922565,1
955.8047214882015,23404.203009382334,11953.058951665935,1021.6847069932078,23458.955367893166,11913.910934546502,94.18365302440704,1
23842.173415890855,49317.78977528705,20716.566477805292,26281.974811994747,48829.465388112934,20676.968679585178,2488.5054842542254,0
34386.102121528034,21265.407515057665,9473.511962129072,34285.56771701744,22771.326475603513,8201.15132447634,1974.0315788937774,0
36135.347884911425,30203.605029953178,20446.44090452732,36135.65383898803,30205.616033145718,20460.787734032358,14.490316027747507,1
34626.621576855396,2726.983033757535,14129.068063914567,34557.190669695774,2765.4005100154554,14160.85748565332,85.4816979564643,1
6721.756470406092,42110.504010513,7149.986419844847,6721.1161520252645,42184.366254681445,7175.564193092818,78.16817514533639,1
14969.779418584061,32408.402448977176,10465.249091111646,14953.248828990947,32329.90092363947,10513.557245341924,93.64522218340282,1
17935.776270850674,20201.005143140676,13045.492480471294,18227.044074754664,17472.164311262255,12808.454474448654,2754.559172647622,0
40221.86038397525,808.4769977259875,19985.85823328874,42253.59688344852,2853.165090816614,19029.575050359934,3036.968904561081,0
13937.993620727651,29583.441029675196,6459.6542946190175,14831.023778293187,30606.05294073944,5810.143497001747,1505.0256672872433,0
10535.248193360158,632.8914242081096,18190.93990185279,10482.353535754482,610.1179968467164,18198.84840651589,58.129323435014115,1
47872.40095190481,60.18069545089544,19320.27281865687,49268.3484533728,-2070.2755094997606,20318.970972647498,2735.856551585215,0
443.164255673445,30804.92810746773,18078.42739851503,2190.015472202207,28194.473770108045,18184.30309094555,3142.7966339513055,0
49891.04278409891,9450.853366727713,20213.392763351112,49906.33124878007,9362.285640025666,20195.699529985897,91.60256476972545,1
33841.06494286978,9594.377485904764,8563.372320456765,33829.80544995225,9518.359720404178,8569.821661181137,77.11725389458014,1
41423.464972455855,32663.578291637186,16742.06710126075,41321.63751650694,29680.90935306293,17727.842239183185,3142.99784448967,0
14730.969817309659,2684.859396968714,23822.8989440776,17579.727164104483,1449.776173744333,25279.778036686595,3429.773415211131,0
715.7638833529988,15670.278073727817,17215.685396090754,1485.9537116596405,14619.078420849986,17351.37155014018,1310.1999138445287,0
36893.4759280765,7471.595107100953,17226.72693905906,37694.38743812139,5532.437975821797,18463.513729222483,2435.4529745071936,0
41707.229850033786,29008.81848982669,19728.79284226538,39553.50066851566,27731.359708423515,20279.190752957562,2563.861966955541,0
37023.80659767595,33088.25773636979,11664.08464251718,36939.3214185928,33044.82915759325,11630.994049390652,100.59211844239061,1
7142.5143650419295,36056.792679952174,19009.51802643081,10068.937637855473,36429.01945687092,17814.973504859918,3182.67851960186,0
37671.39611284845,12761.560845928272,23324.676666264302,35096.049321688784,10438.71667804294,23078.37338693831,3476.8781152669176,0
38446.13910538205,4462.487581829199,5217.90946050686,41359.95721047742,2669.321973662257,5694.729107015302,3454.437121035892,0
32927.025783502744,3934.1828470948913,22402.260822177308,35390.41929487008,4306.125282013891,23018.045778639298,2566.2891262180615,0
38305.79663977931,21307.57742253619,9372.366625177183,38300.95764474377,21385.778181798836,9406.436651035569,85.43735297982677,1
42296.071983886606,47292.22045313575,14118.465474007504,44434.5936139991,48519.05827322704,15200.463411283863,2692.4199775547013,0
30680.20571187292,10886.45171235123,22046.95601905276,31721.797877410554,13474.076225085319,22458.82991436766,2819.6373816243768,0
4430.2356984839535,12837.080067077466,21478.24254913258,5083.384234129967,12900.404413757464,20248.523957197587,1393.851067312991,0
24381.390483360545,5044.440105292947,22838.54956252112,24480.67401753119,5001.554757008503,22854.022568145843,109.2510281780198,1
3882.4667335802533,30278.513694696514,23808.33585265052,6862.186838659403,27957.85906538154,22735.66483642435,3926.1677144800638,0
20377.15155162154,33993.64369735874,13943.139135435173,20469.331434035204,34019.25499550777,13947.687386449266,95.77972594428643,1
20355.32445628138,32146.560408038,18127.27621602014,23199.309373544493,32695.7297387409,17612.242618760705,2941.9545832168674,0
3300.4922070120792,43056.51215223906,12809.568810522134,3318.569848840588,43137.43735356597,12811.440656426226,82.94090155628244,1
17441.026698473965,24321.291751303586,12014.334349843317,19312.02520028313,27293.471824093016,11396.465519039093,3565.985371666308,0
5549.904939565742,6722.852038353222,13631.90821195339,3071.0737955504787,9021.239164432325,12796.72429063826,3482.0567778669974,0
40411.76050046111,14470.256535220633,19861.52269565352,40326.58753607444,14394.079235795363,19891.905488814053,118.23928674673282,1
47384.401298223536,33121.49867106759,15028.814942831057,47475.43034692186,33053.216445884114,14992.700983474186,119.38579498147027,1
3615.8237628969305,30656.098687077993,21281.19348896684,2848.8234382224164,32337.07454411793,21633.082094381254,1880.902687706748,0
47755.76036458507,26550.156487148124,19904.369543923116,47750.63206130266,26596.529832672746,19892.335431027597,48.183052444655395,1
26128.829966837257,34148.22093443436,5409.569222487987,26180.55568423071,34165.366488456915,5400.7199688708415,55.20714765488518,1
14978.283897693695,31869.542518664966,17604.763142123233,17173.850756728814,33277.11892099275,17393.893364709424,2616.534200791174,0
3843.1037638081757,44066.244473247585,13731.422466171822,5058.22571426887,45599.57785192563,14286.388809007503,2033.6224443932642,0
25031.21340352089,29300.81887391483,14132.579783022831,25005.729788158635,29278.244005055174,14112.944366961077,39.30125850250034,1
39725.777224537436,38930.06793502782,21367.461077397893,37457.8024457731,36474.31968145962,21028.368011837138,3359.969224431347,0
35354.32386333491,12435.357798323394,15952.159721693535,34443.81511107706,12556.432251390728,15274.405328293085,1141.5061230222582,0
2511.300573198688,33909.1292294534,22712.43646917894,-372.1464017363669,35046.608593587465,22863.84998945283,3103.3935965672626,0
3645.0917683951757,45109.70591913378,19256.11184783381,6001.911373650847,42546.03940942479,18046.392063036757,3686.51686317185,0
20143.664131631856,19286.616394991663,16056.800175281056,21625.695845360762,21775.162694140607,17522.77518668349,3246.2845558518916,0
14764.524702397164,38955.20936693233,20090.759523022076,14787.044588929228,38984.87912238989,20096.352202681177,37.6658697509783,1
11619.216152802392,36239.46505977177,5766.981018508146,11234.38131661987,34005.590975468265,6233.8708172335055,2314.3632730874933,0
14050.22494543568,2976.309843591124,5541.673096564155,15612.553560555058,505.48455385922534,4408.160143508124,3135.394700631063,0
40174.13716484423,29075.415481203614,6666.986538417041,40099.50438485633,29069.174035557557,6618.86265041628,89.02199778023804,1
46461.40268159269,6509.4674600401195,13751.306502942853,46497.12145900954,6463.076180457046,13758.990283447318,59.051014930736834,1
20255.13472637832,48365.95861152956,9709.002912538861,20171.19975122297,48457.879100455895,9717.406000583174,124.76004259163497,1
45305.550106624854,40570.37513503281,24685.22588831569,47906.083268893184,38311.03422609168,25052.451690833503,3464.4261950440073,0
16074.785062394098,5486.190062356006,15845.80278022734,14754.13521829931,5025.604370326253,14569.099372239094,1893.7335563322818,0
23821.84931718958,6087.599882383921,18248.31492162317,22536.75036357858,6346.6544652318535,18266.992654246216,1311.082550857321,0
11301.449890799986,29723.692745630946,10576.402724933934,11208.488383865186,29809.995943252554,10597.628700045098,128.61036393200564,1
32023.8021087922,17244.458708659167,11435.938171752176,31919.710997523383,14812.892539557062,10808.527258857937,2513.3629757330805,0
48949.05575874045,1745.292953655464,11709.238282823117,48855.53703155297,1729.9252401763702,11746.707249230472,101.91095326792113,1
30174.65480216893,27082.075391652656,18974.714103006012,31416.05256692023,28797.982881888667,19577.00297338519,2201.85349393646,0
17890.704205677444,19392.254984292344,14474.12415378617,17797.18628344495,19484.314928417007,14429.663789348775,138.55453473930416,1
32390.872299526418,5053.824618587133,15353.673050601488,32420.386421924777,5061.273548901265,15336.887464366757,34.760982279183715,1
6146.033923269379,40096.01961279914,16840.059643186905,9104.258535289744,38296.98517834457,16801.27562868187,3462.531148061694,0
44432.95401326993,45753.8382639403,20376.233124764338,42410.54274569166,46116.624761312305,21233.857796746368,2226.495330310687,0
25154.19753899182,37829.6967007065,6807.394970249563,24207.01092845054,37776.43469537083,5996.669362061424,1247.9083813217533,0
22467.487101982104,41121.11550081387,20537.478244376434,22527.57177679055,41097.449786346006,20555.178838987384,66.95928044485255,1
29293.23942267596,10824.528363305868,16264.701377503596,29234.451214006727,10873.045023470619,16248.738103972624,77.87647843799725,1
31239.193139470124,13178.647545930051,18381.908897105146,30419.83300537573,15612.461020482382,18850.446094316467,2610.426433253064,0
3588.7903113256516,10426.377014959387,11551.03529681524,4943.734147997351,12786.197953864663,12114.55237215674,2778.8809183611734,0
34130.86106117012,38253.1715682782,13187.736736328983,36450.44783686457,36683.64420070058,13120.287889403926,2801.5082213877627,0
12096.58401577648,47395.853946724856,9623.316393078405,12026.611218419763,47365.4170852359,9670.534076997616,89.73351983465489,1
35697.63162532949,35841.86033669513,24585.999948348104,33800.40245595151,36072.41088877055,25660.91692640488,2192.7331319418854,0
41126.739719209836,44073.3382439778,14940.059450206334,42408.64186314441,46985.73906276169,13880.002117991577,3353.963801751505,0
40197.925377626016,31934.95474415863,24921.538315931957,42655.65747218355,30926.03824009575,25696.778955397513,2767.554445691645,0
27625.048370394456,19382.995027939953,14795.719561225327,25352.822384398554,16825.010658302635,13691.68259823723,3595.162386094382,0
26008.49461553756,21288.080746515257,9395.025287681347,25921.73641082212,21316.557414272083,9394.065820520025,91.31717948563875,1
7143.798066970586,3766.071608370242,15149.047934737135,7954.15794735045,5074.266279626085,14119.761250042164,1851.3474857308163,0
38767.30752015678,1572.859762301304,5791.911435981556,36981.61190536155,1592.0226528305354,4896.3726857321,1997.7651759580517,0
13570.469022335717,34773.78020945387,23095.396028439027,13668.722944964169,34688.04814102282,23047.0398038777,139.07604151387963,1
24834.771140897326,21921.444600559033,21371.00502388882,24930.635319213347,21868.4669181267,21341.452496255126,113.4457024732402,1
14213.704646375836,27610.753402731476,19516.410413885693,13860.550158943106,30248.550781505994,19999.64059793956,2704.8483347951924,0
6691.418149984657,27883.062381120817,17196.5343088492,6598.000157938077,27922.882952904994,17202.419238369166,101.72134274914356,1
31477.884844586828,13868.79066666507,16596.68467340726,29238.73726812604,14319.989495855545,17013.72227479399,2321.9135672120697,0
2716.6017411451917,23794.625541474536,24934.564281589257,3818.3168972330027,23863.60413246919,24772.2234315561,1115.7458862835595,0
37432.26170631,23538.011083385114,10559.948680398758,36840.513985769816,26027.092335672703,10003.341263981582,2618.3014840282735,0
15879.339763055834,19421.36106139285,20593.687307311557,16282.855926214654,18703.662068507812,20932.00363944842,890.1545252983626,0
6.734650224266003,41033.76917005352,16628.095404273146,11.057254432444294,41125.48681536057,16587.02713942123,100.58535552334445,1
25556.45696186149,22558.200184379795,24517.610875177703,25697.710908328467,23142.878253473686,23450.177656569886,1225.2407102521936,0
